"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","top","postVar","treated"
"7729",3865,"EPL","2009/2010",2009-11-21,"Burnley",1,1,6,12,0,0,"D",0,"HomeTeam","2009-11",1,0,0,0
"7730",3865,"EPL","2009/2010",2009-11-21,"Aston Villa",1,1,12,6,3,0,"D",0,"AwayTeam","2009-11",0,0,0,0
"7731",3866,"EPL","2009/2010",2009-11-21,"Chelsea",4,0,4,14,0,0,"W",0,"HomeTeam","2009-11",1,1,0,0
"7732",3866,"EPL","2009/2010",2009-11-21,"Wolves",0,4,14,4,2,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7733",3867,"EPL","2009/2010",2009-11-21,"Hull",3,3,9,17,0,1,"D",0,"HomeTeam","2009-11",1,0,0,0
"7734",3867,"EPL","2009/2010",2009-11-21,"West Ham",3,3,17,9,4,0,"D",0,"AwayTeam","2009-11",0,0,0,0
"7735",3868,"EPL","2009/2010",2009-11-21,"Liverpool",2,2,9,13,2,0,"D",0,"HomeTeam","2009-11",1,0,0,0
"7736",3868,"EPL","2009/2010",2009-11-21,"Man City",2,2,13,9,0,0,"D",0,"AwayTeam","2009-11",0,0,0,0
"7737",3869,"EPL","2009/2010",2009-11-21,"Man United",3,0,4,6,2,0,"W",0,"HomeTeam","2009-11",1,1,0,0
"7738",3869,"EPL","2009/2010",2009-11-21,"Everton",0,3,6,4,2,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7739",3870,"EPL","2009/2010",2009-11-21,"Sunderland",1,0,10,10,2,0,"W",0,"HomeTeam","2009-11",1,0,0,0
"7740",3870,"EPL","2009/2010",2009-11-21,"Arsenal",0,1,10,10,1,0,"L",0,"AwayTeam","2009-11",0,1,0,0
"7741",3871,"EPL","2009/2010",2009-11-22,"Bolton",0,2,13,12,3,0,"L",0,"HomeTeam","2009-11",1,0,0,0
"7742",3871,"EPL","2009/2010",2009-11-22,"Blackburn",2,0,12,13,1,0,"W",0,"AwayTeam","2009-11",0,0,0,0
"7743",3872,"EPL","2009/2010",2009-11-22,"Stoke",1,0,15,13,1,0,"W",0,"HomeTeam","2009-11",1,0,0,0
"7744",3872,"EPL","2009/2010",2009-11-22,"Portsmouth",0,1,13,15,2,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7745",3873,"EPL","2009/2010",2009-11-22,"Tottenham",9,1,9,11,1,0,"W",0,"HomeTeam","2009-11",1,1,0,0
"7746",3873,"EPL","2009/2010",2009-11-22,"Wigan",1,9,11,9,0,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7747",3874,"EPL","2009/2010",2009-11-25,"Fulham",3,0,7,13,0,0,"W",0,"HomeTeam","2009-11",1,0,0,0
"7748",3874,"EPL","2009/2010",2009-11-25,"Blackburn",0,3,13,7,0,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7749",3875,"EPL","2009/2010",2009-11-25,"Hull",3,2,18,23,1,0,"W",0,"HomeTeam","2009-11",1,0,0,0
"7750",3875,"EPL","2009/2010",2009-11-25,"Everton",2,3,23,18,4,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7751",3876,"EPL","2009/2010",2009-11-28,"Aston Villa",1,1,10,8,0,0,"D",0,"HomeTeam","2009-11",1,0,0,0
"7752",3876,"EPL","2009/2010",2009-11-28,"Tottenham",1,1,8,10,1,0,"D",0,"AwayTeam","2009-11",0,1,0,0
"7753",3877,"EPL","2009/2010",2009-11-28,"Blackburn",0,0,12,11,1,0,"D",0,"HomeTeam","2009-11",1,0,0,0
"7754",3877,"EPL","2009/2010",2009-11-28,"Stoke",0,0,11,12,2,0,"D",0,"AwayTeam","2009-11",0,0,0,0
"7755",3878,"EPL","2009/2010",2009-11-28,"Fulham",1,1,7,21,1,0,"D",0,"HomeTeam","2009-11",1,0,0,0
"7756",3878,"EPL","2009/2010",2009-11-28,"Bolton",1,1,21,7,6,0,"D",0,"AwayTeam","2009-11",0,0,0,0
"7757",3879,"EPL","2009/2010",2009-11-28,"Man City",1,1,14,12,1,0,"D",0,"HomeTeam","2009-11",1,0,0,0
"7758",3879,"EPL","2009/2010",2009-11-28,"Hull",1,1,12,14,3,0,"D",0,"AwayTeam","2009-11",0,0,0,0
"7759",3880,"EPL","2009/2010",2009-11-28,"Portsmouth",1,4,16,10,4,0,"L",0,"HomeTeam","2009-11",1,0,0,0
"7760",3880,"EPL","2009/2010",2009-11-28,"Man United",4,1,10,16,3,0,"W",0,"AwayTeam","2009-11",0,1,0,0
"7761",3881,"EPL","2009/2010",2009-11-28,"West Ham",5,3,10,15,2,0,"W",0,"HomeTeam","2009-11",1,0,0,0
"7762",3881,"EPL","2009/2010",2009-11-28,"Burnley",3,5,15,10,1,1,"L",0,"AwayTeam","2009-11",0,0,0,0
"7763",3882,"EPL","2009/2010",2009-11-28,"Wigan",1,0,12,14,0,0,"W",0,"HomeTeam","2009-11",1,0,0,0
"7764",3882,"EPL","2009/2010",2009-11-28,"Sunderland",0,1,14,12,3,0,"L",0,"AwayTeam","2009-11",0,0,0,0
"7765",3883,"EPL","2009/2010",2009-11-29,"Arsenal",0,3,17,12,2,0,"L",0,"HomeTeam","2009-11",1,1,0,0
"7766",3883,"EPL","2009/2010",2009-11-29,"Chelsea",3,0,12,17,2,0,"W",0,"AwayTeam","2009-11",0,1,0,0
"7767",3884,"EPL","2009/2010",2009-11-29,"Everton",0,2,15,12,1,0,"L",0,"HomeTeam","2009-11",1,0,0,0
"7768",3884,"EPL","2009/2010",2009-11-29,"Liverpool",2,0,12,15,0,0,"W",0,"AwayTeam","2009-11",0,0,0,0
"7769",3885,"EPL","2009/2010",2009-11-29,"Wolves",0,1,14,8,2,0,"L",0,"HomeTeam","2009-11",1,0,0,0
"7770",3885,"EPL","2009/2010",2009-11-29,"Birmingham",1,0,8,14,1,0,"W",0,"AwayTeam","2009-11",0,0,0,0
"7771",3886,"EPL","2009/2010",2009-12-05,"Arsenal",2,0,3,7,0,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7772",3886,"EPL","2009/2010",2009-12-05,"Stoke",0,2,7,3,0,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7773",3887,"EPL","2009/2010",2009-12-05,"Aston Villa",3,0,15,15,4,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7774",3887,"EPL","2009/2010",2009-12-05,"Hull",0,3,15,15,3,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7775",3888,"EPL","2009/2010",2009-12-05,"Blackburn",0,0,15,9,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7776",3888,"EPL","2009/2010",2009-12-05,"Liverpool",0,0,9,15,0,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7777",3889,"EPL","2009/2010",2009-12-05,"Man City",2,1,12,17,1,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7778",3889,"EPL","2009/2010",2009-12-05,"Chelsea",1,2,17,12,6,0,"L",0,"AwayTeam","2009-12",0,1,0,0
"7779",3890,"EPL","2009/2010",2009-12-05,"Portsmouth",2,0,16,14,4,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7780",3890,"EPL","2009/2010",2009-12-05,"Burnley",0,2,14,16,2,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7781",3891,"EPL","2009/2010",2009-12-05,"West Ham",0,4,8,16,0,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7782",3891,"EPL","2009/2010",2009-12-05,"Man United",4,0,16,8,1,0,"W",0,"AwayTeam","2009-12",0,1,0,0
"7783",3892,"EPL","2009/2010",2009-12-05,"Wigan",2,3,14,8,2,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7784",3892,"EPL","2009/2010",2009-12-05,"Birmingham",3,2,8,14,0,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7785",3893,"EPL","2009/2010",2009-12-05,"Wolves",2,1,9,16,2,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7786",3893,"EPL","2009/2010",2009-12-05,"Bolton",1,2,16,9,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7787",3894,"EPL","2009/2010",2009-12-06,"Everton",2,2,11,18,4,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7788",3894,"EPL","2009/2010",2009-12-06,"Tottenham",2,2,18,11,4,0,"D",0,"AwayTeam","2009-12",0,1,0,0
"7789",3895,"EPL","2009/2010",2009-12-06,"Fulham",1,0,9,12,1,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7790",3895,"EPL","2009/2010",2009-12-06,"Sunderland",0,1,12,9,2,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7791",3896,"EPL","2009/2010",2009-12-12,"Birmingham",1,0,12,13,3,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7792",3896,"EPL","2009/2010",2009-12-12,"West Ham",0,1,13,12,4,1,"L",0,"AwayTeam","2009-12",0,0,0,0
"7793",3897,"EPL","2009/2010",2009-12-12,"Bolton",3,3,11,9,3,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7794",3897,"EPL","2009/2010",2009-12-12,"Man City",3,3,9,11,3,1,"D",0,"AwayTeam","2009-12",0,0,0,0
"7795",3898,"EPL","2009/2010",2009-12-12,"Burnley",1,1,12,8,0,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7796",3898,"EPL","2009/2010",2009-12-12,"Fulham",1,1,8,12,2,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7797",3899,"EPL","2009/2010",2009-12-12,"Chelsea",3,3,13,17,0,0,"D",0,"HomeTeam","2009-12",1,1,0,0
"7798",3899,"EPL","2009/2010",2009-12-12,"Everton",3,3,17,13,1,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7799",3900,"EPL","2009/2010",2009-12-12,"Hull",0,0,14,19,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7800",3900,"EPL","2009/2010",2009-12-12,"Blackburn",0,0,19,14,2,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7801",3901,"EPL","2009/2010",2009-12-12,"Man United",0,1,4,14,1,0,"L",0,"HomeTeam","2009-12",1,1,0,0
"7802",3901,"EPL","2009/2010",2009-12-12,"Aston Villa",1,0,14,4,1,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7803",3902,"EPL","2009/2010",2009-12-12,"Stoke",2,2,19,8,5,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7804",3902,"EPL","2009/2010",2009-12-12,"Wigan",2,2,8,19,1,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7805",3903,"EPL","2009/2010",2009-12-12,"Sunderland",1,1,12,14,4,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7806",3903,"EPL","2009/2010",2009-12-12,"Portsmouth",1,1,14,12,3,1,"D",0,"AwayTeam","2009-12",0,0,0,0
"7807",3904,"EPL","2009/2010",2009-12-12,"Tottenham",0,1,8,13,0,0,"L",0,"HomeTeam","2009-12",1,1,0,0
"7808",3904,"EPL","2009/2010",2009-12-12,"Wolves",1,0,13,8,5,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7809",3905,"EPL","2009/2010",2009-12-13,"Liverpool",1,2,19,16,3,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7810",3905,"EPL","2009/2010",2009-12-13,"Arsenal",2,1,16,19,3,0,"W",0,"AwayTeam","2009-12",0,1,0,0
"7811",3906,"EPL","2009/2010",2009-12-15,"Birmingham",2,1,8,16,2,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7812",3906,"EPL","2009/2010",2009-12-15,"Blackburn",1,2,16,8,2,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7813",3907,"EPL","2009/2010",2009-12-15,"Bolton",3,1,10,7,4,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7814",3907,"EPL","2009/2010",2009-12-15,"West Ham",1,3,7,10,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7815",3908,"EPL","2009/2010",2009-12-15,"Man United",3,0,11,11,1,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7816",3908,"EPL","2009/2010",2009-12-15,"Wolves",0,3,11,11,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7817",3909,"EPL","2009/2010",2009-12-15,"Sunderland",0,2,16,14,2,1,"L",0,"HomeTeam","2009-12",1,0,0,0
"7818",3909,"EPL","2009/2010",2009-12-15,"Aston Villa",2,0,14,16,2,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7819",3910,"EPL","2009/2010",2009-12-16,"Burnley",1,1,11,11,2,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7820",3910,"EPL","2009/2010",2009-12-16,"Arsenal",1,1,11,11,0,0,"D",0,"AwayTeam","2009-12",0,1,0,0
"7821",3911,"EPL","2009/2010",2009-12-16,"Chelsea",2,1,11,11,0,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7822",3911,"EPL","2009/2010",2009-12-16,"Portsmouth",1,2,11,11,0,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7823",3912,"EPL","2009/2010",2009-12-16,"Liverpool",2,1,12,11,1,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7824",3912,"EPL","2009/2010",2009-12-16,"Wigan",1,2,11,12,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7825",3913,"EPL","2009/2010",2009-12-16,"Tottenham",3,0,10,8,2,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7826",3913,"EPL","2009/2010",2009-12-16,"Man City",0,3,8,10,3,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7827",3914,"EPL","2009/2010",2009-12-19,"Arsenal",3,0,9,14,1,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7828",3914,"EPL","2009/2010",2009-12-19,"Hull",0,3,14,9,5,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7829",3915,"EPL","2009/2010",2009-12-19,"Aston Villa",1,0,9,12,0,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7830",3915,"EPL","2009/2010",2009-12-19,"Stoke",0,1,12,9,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7831",3916,"EPL","2009/2010",2009-12-19,"Blackburn",0,2,7,6,0,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7832",3916,"EPL","2009/2010",2009-12-19,"Tottenham",2,0,6,7,1,0,"W",0,"AwayTeam","2009-12",0,1,0,0
"7833",3917,"EPL","2009/2010",2009-12-19,"Fulham",3,0,10,9,0,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7834",3917,"EPL","2009/2010",2009-12-19,"Man United",0,3,9,10,1,0,"L",0,"AwayTeam","2009-12",0,1,0,0
"7835",3918,"EPL","2009/2010",2009-12-19,"Man City",4,3,13,8,2,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7836",3918,"EPL","2009/2010",2009-12-19,"Sunderland",3,4,8,13,2,1,"L",0,"AwayTeam","2009-12",0,0,0,0
"7837",3919,"EPL","2009/2010",2009-12-19,"Portsmouth",2,0,7,12,3,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7838",3919,"EPL","2009/2010",2009-12-19,"Liverpool",0,2,12,7,3,1,"L",0,"AwayTeam","2009-12",0,0,0,0
"7839",3920,"EPL","2009/2010",2009-12-20,"Everton",1,1,8,9,0,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7840",3920,"EPL","2009/2010",2009-12-20,"Birmingham",1,1,9,8,3,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7841",3921,"EPL","2009/2010",2009-12-20,"West Ham",1,1,17,16,4,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7842",3921,"EPL","2009/2010",2009-12-20,"Chelsea",1,1,16,17,3,0,"D",0,"AwayTeam","2009-12",0,1,0,0
"7843",3922,"EPL","2009/2010",2009-12-20,"Wolves",2,0,17,9,2,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7844",3922,"EPL","2009/2010",2009-12-20,"Burnley",0,2,9,17,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7845",3923,"EPL","2009/2010",2009-12-26,"Birmingham",0,0,6,17,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7846",3923,"EPL","2009/2010",2009-12-26,"Chelsea",0,0,17,6,2,1,"D",0,"AwayTeam","2009-12",0,1,0,0
"7847",3924,"EPL","2009/2010",2009-12-26,"Burnley",1,1,11,12,0,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7848",3924,"EPL","2009/2010",2009-12-26,"Bolton",1,1,12,11,0,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7849",3925,"EPL","2009/2010",2009-12-26,"Fulham",0,0,19,12,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7850",3925,"EPL","2009/2010",2009-12-26,"Tottenham",0,0,12,19,0,0,"D",0,"AwayTeam","2009-12",0,1,0,0
"7851",3926,"EPL","2009/2010",2009-12-26,"Liverpool",2,0,9,10,0,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7852",3926,"EPL","2009/2010",2009-12-26,"Wolves",0,2,10,9,1,1,"L",0,"AwayTeam","2009-12",0,0,0,0
"7853",3927,"EPL","2009/2010",2009-12-26,"Man City",2,0,13,10,0,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7854",3927,"EPL","2009/2010",2009-12-26,"Stoke",0,2,10,13,2,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7855",3928,"EPL","2009/2010",2009-12-26,"Sunderland",1,1,17,16,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7856",3928,"EPL","2009/2010",2009-12-26,"Everton",1,1,16,17,3,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7857",3929,"EPL","2009/2010",2009-12-26,"West Ham",2,0,10,19,0,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7858",3929,"EPL","2009/2010",2009-12-26,"Portsmouth",0,2,19,10,3,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7859",3930,"EPL","2009/2010",2009-12-26,"Wigan",1,1,10,18,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7860",3930,"EPL","2009/2010",2009-12-26,"Blackburn",1,1,18,10,4,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7861",3931,"EPL","2009/2010",2009-12-27,"Arsenal",3,0,14,18,1,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7862",3931,"EPL","2009/2010",2009-12-27,"Aston Villa",0,3,18,14,3,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7863",3932,"EPL","2009/2010",2009-12-27,"Hull",1,3,13,17,0,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7864",3932,"EPL","2009/2010",2009-12-27,"Man United",3,1,17,13,2,0,"W",0,"AwayTeam","2009-12",0,1,0,0
"7865",3933,"EPL","2009/2010",2009-12-28,"Blackburn",2,2,6,20,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7866",3933,"EPL","2009/2010",2009-12-28,"Sunderland",2,2,20,6,4,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7867",3934,"EPL","2009/2010",2009-12-28,"Chelsea",2,1,9,13,1,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7868",3934,"EPL","2009/2010",2009-12-28,"Fulham",1,2,13,9,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7869",3935,"EPL","2009/2010",2009-12-28,"Everton",2,0,7,18,1,0,"W",0,"HomeTeam","2009-12",1,0,0,0
"7870",3935,"EPL","2009/2010",2009-12-28,"Burnley",0,2,18,7,5,1,"L",0,"AwayTeam","2009-12",0,0,0,0
"7871",3936,"EPL","2009/2010",2009-12-28,"Stoke",0,1,15,13,2,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7872",3936,"EPL","2009/2010",2009-12-28,"Birmingham",1,0,13,15,3,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7873",3937,"EPL","2009/2010",2009-12-28,"Tottenham",2,0,9,14,2,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7874",3937,"EPL","2009/2010",2009-12-28,"West Ham",0,2,14,9,3,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7875",3938,"EPL","2009/2010",2009-12-28,"Wolves",0,3,16,11,3,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7876",3938,"EPL","2009/2010",2009-12-28,"Man City",3,0,11,16,2,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7877",3939,"EPL","2009/2010",2009-12-29,"Aston Villa",0,1,13,11,1,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7878",3939,"EPL","2009/2010",2009-12-29,"Liverpool",1,0,11,13,1,0,"W",0,"AwayTeam","2009-12",0,0,0,0
"7879",3940,"EPL","2009/2010",2009-12-29,"Bolton",2,2,14,18,1,0,"D",0,"HomeTeam","2009-12",1,0,0,0
"7880",3940,"EPL","2009/2010",2009-12-29,"Hull",2,2,18,14,2,0,"D",0,"AwayTeam","2009-12",0,0,0,0
"7881",3941,"EPL","2009/2010",2009-12-30,"Man United",5,0,6,11,0,0,"W",0,"HomeTeam","2009-12",1,1,0,0
"7882",3941,"EPL","2009/2010",2009-12-30,"Wigan",0,5,11,6,1,0,"L",0,"AwayTeam","2009-12",0,0,0,0
"7883",3942,"EPL","2009/2010",2009-12-30,"Portsmouth",1,4,14,3,2,0,"L",0,"HomeTeam","2009-12",1,0,0,0
"7884",3942,"EPL","2009/2010",2009-12-30,"Arsenal",4,1,3,14,0,0,"W",0,"AwayTeam","2009-12",0,1,0,0
"7885",3943,"EPL","2009/2010",2010-01-05,"Stoke",3,2,13,7,1,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7886",3943,"EPL","2009/2010",2010-01-05,"Fulham",2,3,7,13,0,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7887",3944,"EPL","2009/2010",2010-01-09,"Arsenal",2,2,10,11,1,0,"D",0,"HomeTeam","2010-01",1,1,0,0
"7888",3944,"EPL","2009/2010",2010-01-09,"Everton",2,2,11,10,1,0,"D",0,"AwayTeam","2010-01",0,0,0,0
"7889",3945,"EPL","2009/2010",2010-01-09,"Birmingham",1,1,10,13,2,0,"D",0,"HomeTeam","2010-01",1,0,0,0
"7890",3945,"EPL","2009/2010",2010-01-09,"Man United",1,1,13,10,1,1,"D",0,"AwayTeam","2010-01",0,1,0,0
"7891",3946,"EPL","2009/2010",2010-01-11,"Man City",4,1,6,10,1,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7892",3946,"EPL","2009/2010",2010-01-11,"Blackburn",1,4,10,6,1,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7893",3947,"EPL","2009/2010",2010-01-16,"Chelsea",7,2,4,10,0,0,"W",0,"HomeTeam","2010-01",1,1,0,0
"7894",3947,"EPL","2009/2010",2010-01-16,"Sunderland",2,7,10,4,1,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7895",3948,"EPL","2009/2010",2010-01-16,"Everton",2,0,14,14,0,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7896",3948,"EPL","2009/2010",2010-01-16,"Man City",0,2,14,14,0,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7897",3949,"EPL","2009/2010",2010-01-16,"Man United",3,0,12,7,0,0,"W",0,"HomeTeam","2010-01",1,1,0,0
"7898",3949,"EPL","2009/2010",2010-01-16,"Burnley",0,3,7,12,0,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7899",3950,"EPL","2009/2010",2010-01-16,"Stoke",1,1,14,10,1,0,"D",0,"HomeTeam","2010-01",1,0,0,0
"7900",3950,"EPL","2009/2010",2010-01-16,"Liverpool",1,1,10,14,2,0,"D",0,"AwayTeam","2010-01",0,0,0,0
"7901",3951,"EPL","2009/2010",2010-01-16,"Tottenham",0,0,14,11,4,0,"D",0,"HomeTeam","2010-01",1,1,0,0
"7902",3951,"EPL","2009/2010",2010-01-16,"Hull",0,0,11,14,2,0,"D",0,"AwayTeam","2010-01",0,0,0,0
"7903",3952,"EPL","2009/2010",2010-01-16,"Wolves",0,2,14,16,4,1,"L",0,"HomeTeam","2010-01",1,0,0,0
"7904",3952,"EPL","2009/2010",2010-01-16,"Wigan",2,0,16,14,3,1,"W",0,"AwayTeam","2010-01",0,0,0,0
"7905",3953,"EPL","2009/2010",2010-01-17,"Aston Villa",0,0,7,12,1,0,"D",0,"HomeTeam","2010-01",1,0,0,0
"7906",3953,"EPL","2009/2010",2010-01-17,"West Ham",0,0,12,7,3,0,"D",0,"AwayTeam","2010-01",0,0,0,0
"7907",3954,"EPL","2009/2010",2010-01-17,"Blackburn",2,0,14,9,1,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7908",3954,"EPL","2009/2010",2010-01-17,"Fulham",0,2,9,14,3,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7909",3955,"EPL","2009/2010",2010-01-17,"Bolton",0,2,13,5,1,0,"L",0,"HomeTeam","2010-01",1,0,0,0
"7910",3955,"EPL","2009/2010",2010-01-17,"Arsenal",2,0,5,13,2,0,"W",0,"AwayTeam","2010-01",0,1,0,0
"7911",3956,"EPL","2009/2010",2010-01-20,"Arsenal",4,2,16,17,1,0,"W",0,"HomeTeam","2010-01",1,1,0,0
"7912",3956,"EPL","2009/2010",2010-01-20,"Bolton",2,4,17,16,2,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7913",3957,"EPL","2009/2010",2010-01-20,"Liverpool",2,0,11,17,2,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7914",3957,"EPL","2009/2010",2010-01-20,"Tottenham",0,2,17,11,3,0,"L",0,"AwayTeam","2010-01",0,1,0,0
"7915",3958,"EPL","2009/2010",2010-01-23,"Man United",4,0,6,10,1,0,"W",0,"HomeTeam","2010-01",1,1,0,0
"7916",3958,"EPL","2009/2010",2010-01-23,"Hull",0,4,10,6,1,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7917",3959,"EPL","2009/2010",2010-01-26,"Bolton",1,0,12,11,3,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7918",3959,"EPL","2009/2010",2010-01-26,"Burnley",0,1,11,12,2,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7919",3960,"EPL","2009/2010",2010-01-26,"Portsmouth",1,1,16,9,3,0,"D",0,"HomeTeam","2010-01",1,0,0,0
"7920",3960,"EPL","2009/2010",2010-01-26,"West Ham",1,1,9,16,1,0,"D",0,"AwayTeam","2010-01",0,0,0,0
"7921",3961,"EPL","2009/2010",2010-01-26,"Tottenham",2,0,11,16,1,0,"W",0,"HomeTeam","2010-01",1,1,0,0
"7922",3961,"EPL","2009/2010",2010-01-26,"Fulham",0,2,16,11,1,0,"L",0,"AwayTeam","2010-01",0,0,0,0
"7923",3962,"EPL","2009/2010",2010-01-26,"Wolves",0,0,10,11,0,0,"D",0,"HomeTeam","2010-01",1,0,0,0
"7924",3962,"EPL","2009/2010",2010-01-26,"Liverpool",0,0,11,10,1,0,"D",0,"AwayTeam","2010-01",0,0,0,0
"7925",3963,"EPL","2009/2010",2010-01-27,"Aston Villa",0,0,16,15,2,0,"D",0,"HomeTeam","2010-01",1,0,0,0
"7926",3963,"EPL","2009/2010",2010-01-27,"Arsenal",0,0,15,16,2,0,"D",0,"AwayTeam","2010-01",0,1,0,0
"7927",3964,"EPL","2009/2010",2010-01-27,"Blackburn",2,1,20,13,3,0,"W",0,"HomeTeam","2010-01",1,0,0,0
"7928",3964,"EPL","2009/2010",2010-01-27,"Wigan",1,2,13,20,1,0,"L",0,"AwayTeam","2010-01",0,0,0,0
