"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","postVar","treated"
"6029",3015,"Championship","2018/2019",2019-01-12,"Reading",2,0,14,16,3,0,"W",0,"HomeTeam","2019-01",1,0,0
"6030",3015,"Championship","2018/2019",2019-01-12,"Nott'm Forest",0,2,16,14,3,1,"L",0,"AwayTeam","2019-01",0,0,0
"6031",3016,"Championship","2018/2019",2019-01-12,"Sheffield United",1,0,18,11,2,0,"W",0,"HomeTeam","2019-01",1,0,0
"6032",3016,"Championship","2018/2019",2019-01-12,"QPR",0,1,11,18,1,0,"L",0,"AwayTeam","2019-01",0,0,0
"6033",3017,"Championship","2018/2019",2019-01-12,"West Brom",1,1,15,12,3,0,"D",0,"HomeTeam","2019-01",1,0,0
"6034",3017,"Championship","2018/2019",2019-01-12,"Norwich",1,1,12,15,4,0,"D",0,"AwayTeam","2019-01",0,0,0
"6035",3018,"Championship","2018/2019",2019-01-12,"Wigan",3,0,12,13,3,0,"W",0,"HomeTeam","2019-01",1,0,0
"6036",3018,"Championship","2018/2019",2019-01-12,"Aston Villa",0,3,13,12,2,0,"L",0,"AwayTeam","2019-01",0,0,0
"6037",3019,"Championship","2018/2019",2019-01-18,"Norwich",3,1,5,22,0,0,"W",0,"HomeTeam","2019-01",1,0,0
"6038",3019,"Championship","2018/2019",2019-01-18,"Birmingham",1,3,22,5,4,0,"L",0,"AwayTeam","2019-01",0,0,0
"6039",3020,"Championship","2018/2019",2019-01-19,"Aston Villa",2,2,14,11,2,0,"D",0,"HomeTeam","2019-01",1,0,0
"6040",3020,"Championship","2018/2019",2019-01-19,"Hull",2,2,11,14,3,0,"D",0,"AwayTeam","2019-01",0,0,0
"6041",3021,"Championship","2018/2019",2019-01-19,"Blackburn",2,0,14,18,2,0,"W",0,"HomeTeam","2019-01",1,0,0
"6042",3021,"Championship","2018/2019",2019-01-19,"Ipswich",0,2,18,14,1,0,"L",0,"AwayTeam","2019-01",0,0,0
"6043",3022,"Championship","2018/2019",2019-01-19,"Derby",2,1,9,10,2,0,"W",0,"HomeTeam","2019-01",1,0,0
"6044",3022,"Championship","2018/2019",2019-01-19,"Reading",1,2,10,9,1,0,"L",0,"AwayTeam","2019-01",0,0,0
"6045",3023,"Championship","2018/2019",2019-01-19,"Middlesbrough",1,1,13,10,3,0,"D",0,"HomeTeam","2019-01",1,0,0
"6046",3023,"Championship","2018/2019",2019-01-19,"Millwall",1,1,10,13,1,0,"D",0,"AwayTeam","2019-01",0,0,0
"6047",3024,"Championship","2018/2019",2019-01-19,"Nott'm Forest",0,1,12,8,2,0,"L",0,"HomeTeam","2019-01",1,0,0
"6048",3024,"Championship","2018/2019",2019-01-19,"Bristol City",1,0,8,12,0,0,"W",0,"AwayTeam","2019-01",0,0,0
"6049",3025,"Championship","2018/2019",2019-01-19,"QPR",1,4,10,12,3,0,"L",0,"HomeTeam","2019-01",1,0,0
"6050",3025,"Championship","2018/2019",2019-01-19,"Preston",4,1,12,10,2,0,"W",0,"AwayTeam","2019-01",0,0,0
"6051",3026,"Championship","2018/2019",2019-01-19,"Rotherham",2,4,12,12,1,0,"L",0,"HomeTeam","2019-01",1,0,0
"6052",3026,"Championship","2018/2019",2019-01-19,"Brentford",4,2,12,12,0,0,"W",0,"AwayTeam","2019-01",0,0,0
"6053",3027,"Championship","2018/2019",2019-01-19,"Sheffield Weds",1,0,12,16,0,0,"W",0,"HomeTeam","2019-01",1,0,0
"6054",3027,"Championship","2018/2019",2019-01-19,"Wigan",0,1,16,12,2,0,"L",0,"AwayTeam","2019-01",0,0,0
"6055",3028,"Championship","2018/2019",2019-01-19,"Stoke",2,1,11,10,1,0,"W",0,"HomeTeam","2019-01",1,0,0
"6056",3028,"Championship","2018/2019",2019-01-19,"Leeds",1,2,10,11,2,1,"L",0,"AwayTeam","2019-01",0,0,0
"6057",3029,"Championship","2018/2019",2019-01-19,"Swansea",1,0,8,17,0,0,"W",0,"HomeTeam","2019-01",1,0,0
"6058",3029,"Championship","2018/2019",2019-01-19,"Sheffield United",0,1,17,8,4,0,"L",0,"AwayTeam","2019-01",0,0,0
"6059",3030,"Championship","2018/2019",2019-01-21,"Bolton",0,2,16,8,2,0,"L",0,"HomeTeam","2019-01",1,0,0
"6060",3030,"Championship","2018/2019",2019-01-21,"West Brom",2,0,8,16,2,0,"W",0,"AwayTeam","2019-01",0,0,0
"6061",3031,"Championship","2018/2019",2019-01-26,"Aston Villa",2,1,14,19,3,0,"W",0,"HomeTeam","2019-01",1,0,0
"6062",3031,"Championship","2018/2019",2019-01-26,"Ipswich",1,2,19,14,1,0,"L",0,"AwayTeam","2019-01",0,0,0
"6063",3032,"Championship","2018/2019",2019-01-26,"Blackburn",3,0,15,9,1,0,"W",0,"HomeTeam","2019-01",1,0,0
"6064",3032,"Championship","2018/2019",2019-01-26,"Hull",0,3,9,15,1,0,"L",0,"AwayTeam","2019-01",0,0,0
"6065",3033,"Championship","2018/2019",2019-01-26,"Norwich",2,2,16,14,3,0,"D",0,"HomeTeam","2019-01",1,0,0
"6066",3033,"Championship","2018/2019",2019-01-26,"Sheffield United",2,2,14,16,2,0,"D",0,"AwayTeam","2019-01",0,0,0
"6067",3034,"Championship","2018/2019",2019-01-26,"Nott'm Forest",3,1,16,13,4,0,"W",0,"HomeTeam","2019-01",1,0,0
"6068",3034,"Championship","2018/2019",2019-01-26,"Wigan",1,3,13,16,2,0,"L",0,"AwayTeam","2019-01",0,0,0
"6069",3035,"Championship","2018/2019",2019-01-26,"Rotherham",1,2,16,13,1,0,"L",0,"HomeTeam","2019-01",1,0,0
"6070",3035,"Championship","2018/2019",2019-01-26,"Leeds",2,1,13,16,2,0,"W",0,"AwayTeam","2019-01",0,0,0
"6071",3036,"Championship","2018/2019",2019-01-26,"Stoke",0,2,11,11,2,0,"L",0,"HomeTeam","2019-01",1,0,0
"6072",3036,"Championship","2018/2019",2019-01-26,"Preston",2,0,11,11,1,0,"W",0,"AwayTeam","2019-01",0,0,0
"6073",3037,"Championship","2018/2019",2019-01-29,"Bolton",1,1,12,11,2,0,"D",0,"HomeTeam","2019-01",1,0,0
"6074",3037,"Championship","2018/2019",2019-01-29,"Reading",1,1,11,12,3,0,"D",0,"AwayTeam","2019-01",0,0,0
"6075",3038,"Championship","2018/2019",2019-01-29,"Swansea",3,3,15,15,2,0,"D",0,"HomeTeam","2019-01",1,0,0
"6076",3038,"Championship","2018/2019",2019-01-29,"Birmingham",3,3,15,15,4,1,"D",0,"AwayTeam","2019-01",0,0,0
"6077",3039,"Championship","2018/2019",2019-02-01,"Preston",0,0,8,17,1,0,"D",0,"HomeTeam","2019-02",1,0,0
"6078",3039,"Championship","2018/2019",2019-02-01,"Derby",0,0,17,8,1,0,"D",0,"AwayTeam","2019-02",0,0,0
"6079",3040,"Championship","2018/2019",2019-02-02,"Birmingham",2,0,13,11,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6080",3040,"Championship","2018/2019",2019-02-02,"Nott'm Forest",0,2,11,13,1,1,"L",0,"AwayTeam","2019-02",0,0,0
"6081",3041,"Championship","2018/2019",2019-02-02,"Brentford",5,2,6,12,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6082",3041,"Championship","2018/2019",2019-02-02,"Blackburn",2,5,12,6,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6083",3042,"Championship","2018/2019",2019-02-02,"Bristol City",2,0,9,10,0,0,"W",0,"HomeTeam","2019-02",1,0,0
"6084",3042,"Championship","2018/2019",2019-02-02,"Swansea",0,2,10,9,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6085",3043,"Championship","2018/2019",2019-02-02,"Hull",2,0,11,15,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6086",3043,"Championship","2018/2019",2019-02-02,"Stoke",0,2,15,11,2,0,"L",0,"AwayTeam","2019-02",0,0,0
"6087",3044,"Championship","2018/2019",2019-02-02,"Ipswich",0,1,16,16,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6088",3044,"Championship","2018/2019",2019-02-02,"Sheffield Weds",1,0,16,16,2,0,"W",0,"AwayTeam","2019-02",0,0,0
"6089",3045,"Championship","2018/2019",2019-02-02,"Leeds",1,3,16,14,3,0,"L",0,"HomeTeam","2019-02",1,0,0
"6090",3045,"Championship","2018/2019",2019-02-02,"Norwich",3,1,14,16,2,0,"W",0,"AwayTeam","2019-02",0,0,0
"6091",3046,"Championship","2018/2019",2019-02-02,"Millwall",0,0,16,21,0,0,"D",0,"HomeTeam","2019-02",1,0,0
"6092",3046,"Championship","2018/2019",2019-02-02,"Rotherham",0,0,21,16,4,0,"D",0,"AwayTeam","2019-02",0,0,0
"6093",3047,"Championship","2018/2019",2019-02-02,"Reading",0,0,16,17,3,0,"D",0,"HomeTeam","2019-02",1,0,0
"6094",3047,"Championship","2018/2019",2019-02-02,"Aston Villa",0,0,17,16,4,0,"D",0,"AwayTeam","2019-02",0,0,0
"6095",3048,"Championship","2018/2019",2019-02-02,"Sheffield United",2,0,8,14,0,0,"W",0,"HomeTeam","2019-02",1,0,0
"6096",3048,"Championship","2018/2019",2019-02-02,"Bolton",0,2,14,8,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6097",3049,"Championship","2018/2019",2019-02-02,"West Brom",2,3,6,21,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6098",3049,"Championship","2018/2019",2019-02-02,"Middlesbrough",3,2,21,6,4,0,"W",0,"AwayTeam","2019-02",0,0,0
"6099",3050,"Championship","2018/2019",2019-02-02,"Wigan",2,1,11,12,3,0,"W",0,"HomeTeam","2019-02",1,0,0
"6100",3050,"Championship","2018/2019",2019-02-02,"QPR",1,2,12,11,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6101",3051,"Championship","2018/2019",2019-02-08,"Aston Villa",3,3,11,17,3,0,"D",0,"HomeTeam","2019-02",1,0,0
"6102",3051,"Championship","2018/2019",2019-02-08,"Sheffield United",3,3,17,11,3,0,"D",0,"AwayTeam","2019-02",0,0,0
"6103",3052,"Championship","2018/2019",2019-02-09,"Blackburn",0,1,8,7,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6104",3052,"Championship","2018/2019",2019-02-09,"Bristol City",1,0,7,8,3,0,"W",0,"AwayTeam","2019-02",0,0,0
"6105",3053,"Championship","2018/2019",2019-02-09,"Bolton",1,2,13,5,2,0,"L",0,"HomeTeam","2019-02",1,0,0
"6106",3053,"Championship","2018/2019",2019-02-09,"Preston",2,1,5,13,0,0,"W",0,"AwayTeam","2019-02",0,0,0
"6107",3054,"Championship","2018/2019",2019-02-09,"Derby",2,0,8,11,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6108",3054,"Championship","2018/2019",2019-02-09,"Hull",0,2,11,8,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6109",3055,"Championship","2018/2019",2019-02-09,"Middlesbrough",1,1,11,8,2,0,"D",0,"HomeTeam","2019-02",1,0,0
"6110",3055,"Championship","2018/2019",2019-02-09,"Leeds",1,1,8,11,1,0,"D",0,"AwayTeam","2019-02",0,0,0
"6111",3056,"Championship","2018/2019",2019-02-09,"Nott'm Forest",2,1,14,13,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6112",3056,"Championship","2018/2019",2019-02-09,"Brentford",1,2,13,14,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6113",3057,"Championship","2018/2019",2019-02-09,"QPR",3,4,14,15,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6114",3057,"Championship","2018/2019",2019-02-09,"Birmingham",4,3,15,14,1,0,"W",0,"AwayTeam","2019-02",0,0,0
"6115",3058,"Championship","2018/2019",2019-02-09,"Rotherham",1,1,17,12,1,0,"D",0,"HomeTeam","2019-02",1,0,0
"6116",3058,"Championship","2018/2019",2019-02-09,"Wigan",1,1,12,17,3,0,"D",0,"AwayTeam","2019-02",0,0,0
"6117",3059,"Championship","2018/2019",2019-02-09,"Sheffield Weds",0,0,11,10,0,0,"D",0,"HomeTeam","2019-02",1,0,0
"6118",3059,"Championship","2018/2019",2019-02-09,"Reading",0,0,10,11,0,0,"D",0,"AwayTeam","2019-02",0,0,0
"6119",3060,"Championship","2018/2019",2019-02-09,"Stoke",0,1,11,11,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6120",3060,"Championship","2018/2019",2019-02-09,"West Brom",1,0,11,11,2,0,"W",0,"AwayTeam","2019-02",0,0,0
"6121",3061,"Championship","2018/2019",2019-02-09,"Swansea",1,0,8,10,0,0,"W",0,"HomeTeam","2019-02",1,0,0
"6122",3061,"Championship","2018/2019",2019-02-09,"Millwall",0,1,10,8,2,0,"L",0,"AwayTeam","2019-02",0,0,0
"6123",3062,"Championship","2018/2019",2019-02-10,"Norwich",3,0,14,19,4,0,"W",0,"HomeTeam","2019-02",1,0,0
"6124",3062,"Championship","2018/2019",2019-02-10,"Ipswich",0,3,19,14,3,0,"L",0,"AwayTeam","2019-02",0,0,0
"6125",3063,"Championship","2018/2019",2019-02-12,"Birmingham",0,1,10,14,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6126",3063,"Championship","2018/2019",2019-02-12,"Bolton",1,0,14,10,2,0,"W",0,"AwayTeam","2019-02",0,0,0
"6127",3064,"Championship","2018/2019",2019-02-12,"Bristol City",2,1,12,21,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6128",3064,"Championship","2018/2019",2019-02-12,"QPR",1,2,21,12,6,0,"L",0,"AwayTeam","2019-02",0,0,0
"6129",3065,"Championship","2018/2019",2019-02-12,"Hull",2,2,6,13,0,0,"D",0,"HomeTeam","2019-02",1,0,0
"6130",3065,"Championship","2018/2019",2019-02-12,"Rotherham",2,2,13,6,1,0,"D",0,"AwayTeam","2019-02",0,0,0
"6131",3066,"Championship","2018/2019",2019-02-12,"Millwall",0,0,14,13,1,0,"D",0,"HomeTeam","2019-02",1,0,0
"6132",3066,"Championship","2018/2019",2019-02-12,"Sheffield Weds",0,0,13,14,2,0,"D",0,"AwayTeam","2019-02",0,0,0
"6133",3067,"Championship","2018/2019",2019-02-12,"West Brom",2,2,12,11,2,0,"D",0,"HomeTeam","2019-02",1,0,0
"6134",3067,"Championship","2018/2019",2019-02-12,"Nott'm Forest",2,2,11,12,2,0,"D",0,"AwayTeam","2019-02",0,0,0
"6135",3068,"Championship","2018/2019",2019-02-13,"Brentford",1,0,7,10,0,0,"W",0,"HomeTeam","2019-02",1,0,0
"6136",3068,"Championship","2018/2019",2019-02-13,"Aston Villa",0,1,10,7,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6137",3069,"Championship","2018/2019",2019-02-13,"Ipswich",1,1,18,16,3,0,"D",0,"HomeTeam","2019-02",1,0,0
"6138",3069,"Championship","2018/2019",2019-02-13,"Derby",1,1,16,18,4,0,"D",0,"AwayTeam","2019-02",0,0,0
"6139",3070,"Championship","2018/2019",2019-02-13,"Leeds",2,1,12,5,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6140",3070,"Championship","2018/2019",2019-02-13,"Swansea",1,2,5,12,0,0,"L",0,"AwayTeam","2019-02",0,0,0
"6141",3071,"Championship","2018/2019",2019-02-13,"Preston",3,1,13,13,3,0,"W",0,"HomeTeam","2019-02",1,0,0
"6142",3071,"Championship","2018/2019",2019-02-13,"Norwich",1,3,13,13,2,0,"L",0,"AwayTeam","2019-02",0,0,0
"6143",3072,"Championship","2018/2019",2019-02-13,"Reading",2,1,13,6,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6144",3072,"Championship","2018/2019",2019-02-13,"Blackburn",1,2,6,13,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6145",3073,"Championship","2018/2019",2019-02-13,"Sheffield United",1,0,6,14,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6146",3073,"Championship","2018/2019",2019-02-13,"Middlesbrough",0,1,14,6,1,1,"L",0,"AwayTeam","2019-02",0,0,0
"6147",3074,"Championship","2018/2019",2019-02-13,"Wigan",0,0,11,13,1,0,"D",0,"HomeTeam","2019-02",1,0,0
"6148",3074,"Championship","2018/2019",2019-02-13,"Stoke",0,0,13,11,3,0,"D",0,"AwayTeam","2019-02",0,0,0
"6149",3075,"Championship","2018/2019",2019-02-16,"Aston Villa",0,2,9,14,3,0,"L",0,"HomeTeam","2019-02",1,0,0
"6150",3075,"Championship","2018/2019",2019-02-16,"West Brom",2,0,14,9,2,0,"W",0,"AwayTeam","2019-02",0,0,0
"6151",3076,"Championship","2018/2019",2019-02-16,"Bolton",0,4,20,14,1,0,"L",0,"HomeTeam","2019-02",1,0,0
"6152",3076,"Championship","2018/2019",2019-02-16,"Norwich",4,0,14,20,0,0,"W",0,"AwayTeam","2019-02",0,0,0
"6153",3077,"Championship","2018/2019",2019-02-16,"Ipswich",1,1,12,8,0,0,"D",0,"HomeTeam","2019-02",1,0,0
"6154",3077,"Championship","2018/2019",2019-02-16,"Stoke",1,1,8,12,1,0,"D",0,"AwayTeam","2019-02",0,0,0
"6155",3078,"Championship","2018/2019",2019-02-16,"Preston",0,0,10,18,1,0,"D",0,"HomeTeam","2019-02",1,0,0
"6156",3078,"Championship","2018/2019",2019-02-16,"Nott'm Forest",0,0,18,10,0,0,"D",0,"AwayTeam","2019-02",0,0,0
"6157",3079,"Championship","2018/2019",2019-02-16,"Rotherham",2,2,15,13,4,0,"D",0,"HomeTeam","2019-02",1,0,0
"6158",3079,"Championship","2018/2019",2019-02-16,"Sheffield Weds",2,2,13,15,1,1,"D",0,"AwayTeam","2019-02",0,0,0
"6159",3080,"Championship","2018/2019",2019-02-16,"Sheffield United",4,0,14,12,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6160",3080,"Championship","2018/2019",2019-02-16,"Reading",0,4,12,14,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6161",3081,"Championship","2018/2019",2019-02-17,"Blackburn",0,1,8,9,1,1,"L",0,"HomeTeam","2019-02",1,0,0
"6162",3081,"Championship","2018/2019",2019-02-17,"Middlesbrough",1,0,9,8,0,0,"W",0,"AwayTeam","2019-02",0,0,0
"6163",3082,"Championship","2018/2019",2019-02-19,"QPR",2,3,12,9,0,0,"L",0,"HomeTeam","2019-02",1,0,0
"6164",3082,"Championship","2018/2019",2019-02-19,"West Brom",3,2,9,12,1,0,"W",0,"AwayTeam","2019-02",0,0,0
"6165",3083,"Championship","2018/2019",2019-02-20,"Derby",0,1,13,11,2,0,"L",0,"HomeTeam","2019-02",1,0,0
"6166",3083,"Championship","2018/2019",2019-02-20,"Millwall",1,0,11,13,3,0,"W",0,"AwayTeam","2019-02",0,0,0
"6167",3084,"Championship","2018/2019",2019-02-23,"Birmingham",2,2,11,18,0,0,"D",0,"HomeTeam","2019-02",1,0,0
"6168",3084,"Championship","2018/2019",2019-02-23,"Blackburn",2,2,18,11,2,0,"D",0,"AwayTeam","2019-02",0,0,0
"6169",3085,"Championship","2018/2019",2019-02-23,"Brentford",5,1,10,18,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6170",3085,"Championship","2018/2019",2019-02-23,"Hull",1,5,18,10,3,0,"L",0,"AwayTeam","2019-02",0,0,0
"6171",3086,"Championship","2018/2019",2019-02-23,"Leeds",2,1,10,14,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6172",3086,"Championship","2018/2019",2019-02-23,"Bolton",1,2,14,10,4,0,"L",0,"AwayTeam","2019-02",0,0,0
"6173",3087,"Championship","2018/2019",2019-02-23,"Middlesbrough",2,0,13,11,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6174",3087,"Championship","2018/2019",2019-02-23,"QPR",0,2,11,13,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6175",3088,"Championship","2018/2019",2019-02-23,"Millwall",1,3,12,11,2,0,"L",0,"HomeTeam","2019-02",1,0,0
"6176",3088,"Championship","2018/2019",2019-02-23,"Preston",3,1,11,12,1,0,"W",0,"AwayTeam","2019-02",0,0,0
"6177",3089,"Championship","2018/2019",2019-02-23,"Norwich",3,2,7,17,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6178",3089,"Championship","2018/2019",2019-02-23,"Bristol City",2,3,17,7,3,0,"L",0,"AwayTeam","2019-02",0,0,0
"6179",3090,"Championship","2018/2019",2019-02-23,"Reading",1,1,10,14,1,0,"D",0,"HomeTeam","2019-02",1,0,0
"6180",3090,"Championship","2018/2019",2019-02-23,"Rotherham",1,1,14,10,3,0,"D",0,"AwayTeam","2019-02",0,0,0
"6181",3091,"Championship","2018/2019",2019-02-23,"Sheffield Weds",3,1,7,6,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6182",3091,"Championship","2018/2019",2019-02-23,"Swansea",1,3,6,7,0,0,"L",0,"AwayTeam","2019-02",0,0,0
"6183",3092,"Championship","2018/2019",2019-02-23,"Stoke",1,1,18,13,3,0,"D",0,"HomeTeam","2019-02",1,0,0
"6184",3092,"Championship","2018/2019",2019-02-23,"Aston Villa",1,1,13,18,1,0,"D",0,"AwayTeam","2019-02",0,0,0
"6185",3093,"Championship","2018/2019",2019-02-23,"West Brom",0,1,8,8,2,0,"L",0,"HomeTeam","2019-02",1,0,0
"6186",3093,"Championship","2018/2019",2019-02-23,"Sheffield United",1,0,8,8,3,0,"W",0,"AwayTeam","2019-02",0,0,0
"6187",3094,"Championship","2018/2019",2019-02-23,"Wigan",1,1,3,16,2,0,"D",0,"HomeTeam","2019-02",1,0,0
"6188",3094,"Championship","2018/2019",2019-02-23,"Ipswich",1,1,16,3,2,1,"D",0,"AwayTeam","2019-02",0,0,0
"6189",3095,"Championship","2018/2019",2019-02-25,"Nott'm Forest",1,0,17,13,2,0,"W",0,"HomeTeam","2019-02",1,0,0
"6190",3095,"Championship","2018/2019",2019-02-25,"Derby",0,1,13,17,3,0,"L",0,"AwayTeam","2019-02",0,0,0
"6191",3096,"Championship","2018/2019",2019-02-26,"Bristol City",1,2,12,13,3,0,"L",0,"HomeTeam","2019-02",1,0,0
"6192",3096,"Championship","2018/2019",2019-02-26,"Birmingham",2,1,13,12,2,0,"W",0,"AwayTeam","2019-02",0,0,0
"6193",3097,"Championship","2018/2019",2019-02-26,"Hull",2,1,10,10,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6194",3097,"Championship","2018/2019",2019-02-26,"Millwall",1,2,10,10,2,0,"L",0,"AwayTeam","2019-02",0,0,0
"6195",3098,"Championship","2018/2019",2019-02-26,"QPR",1,0,14,14,4,0,"W",0,"HomeTeam","2019-02",1,0,0
"6196",3098,"Championship","2018/2019",2019-02-26,"Leeds",0,1,14,14,1,0,"L",0,"AwayTeam","2019-02",0,0,0
"6197",3099,"Championship","2018/2019",2019-02-26,"Sheffield Weds",2,0,12,9,1,0,"W",0,"HomeTeam","2019-02",1,0,0
"6198",3099,"Championship","2018/2019",2019-02-26,"Brentford",0,2,9,12,0,0,"L",0,"AwayTeam","2019-02",0,0,0
"6199",3100,"Championship","2018/2019",2019-03-01,"Leeds",4,0,13,14,0,0,"W",0,"HomeTeam","2019-03",1,0,0
"6200",3100,"Championship","2018/2019",2019-03-01,"West Brom",0,4,14,13,1,0,"L",0,"AwayTeam","2019-03",0,0,0
"6201",3101,"Championship","2018/2019",2019-03-02,"Aston Villa",4,0,5,14,2,0,"W",0,"HomeTeam","2019-03",1,0,0
"6202",3101,"Championship","2018/2019",2019-03-02,"Derby",0,4,14,5,2,0,"L",0,"AwayTeam","2019-03",0,0,0
"6203",3102,"Championship","2018/2019",2019-03-02,"Brentford",3,0,10,17,2,0,"W",0,"HomeTeam","2019-03",1,0,0
"6204",3102,"Championship","2018/2019",2019-03-02,"QPR",0,3,17,10,2,0,"L",0,"AwayTeam","2019-03",0,0,0
"6205",3103,"Championship","2018/2019",2019-03-02,"Hull",2,0,7,17,2,0,"W",0,"HomeTeam","2019-03",1,0,0
"6206",3103,"Championship","2018/2019",2019-03-02,"Birmingham",0,2,17,7,1,0,"L",0,"AwayTeam","2019-03",0,0,0
"6207",3104,"Championship","2018/2019",2019-03-02,"Ipswich",1,2,19,13,3,0,"L",0,"HomeTeam","2019-03",1,0,0
"6208",3104,"Championship","2018/2019",2019-03-02,"Reading",2,1,13,19,4,0,"W",0,"AwayTeam","2019-03",0,0,0
"6209",3105,"Championship","2018/2019",2019-03-02,"Millwall",1,3,11,11,2,0,"L",0,"HomeTeam","2019-03",1,0,0
"6210",3105,"Championship","2018/2019",2019-03-02,"Norwich",3,1,11,11,0,0,"W",0,"AwayTeam","2019-03",0,0,0
"6211",3106,"Championship","2018/2019",2019-03-02,"Preston",1,1,9,16,0,0,"D",0,"HomeTeam","2019-03",1,0,0
"6212",3106,"Championship","2018/2019",2019-03-02,"Bristol City",1,1,16,9,3,0,"D",0,"AwayTeam","2019-03",0,0,0
"6213",3107,"Championship","2018/2019",2019-03-02,"Rotherham",3,2,10,10,3,0,"W",0,"HomeTeam","2019-03",1,0,0
"6214",3107,"Championship","2018/2019",2019-03-02,"Blackburn",2,3,10,10,1,0,"L",0,"AwayTeam","2019-03",0,0,0
"6215",3108,"Championship","2018/2019",2019-03-02,"Stoke",2,0,16,12,2,0,"W",0,"HomeTeam","2019-03",1,0,0
"6216",3108,"Championship","2018/2019",2019-03-02,"Nott'm Forest",0,2,12,16,2,0,"L",0,"AwayTeam","2019-03",0,0,0
"6217",3109,"Championship","2018/2019",2019-03-02,"Swansea",2,0,9,15,1,0,"W",0,"HomeTeam","2019-03",1,0,0
"6218",3109,"Championship","2018/2019",2019-03-02,"Bolton",0,2,15,9,0,2,"L",0,"AwayTeam","2019-03",0,0,0
"6219",3110,"Championship","2018/2019",2019-03-02,"Wigan",0,0,11,14,1,0,"D",0,"HomeTeam","2019-03",1,0,0
"6220",3110,"Championship","2018/2019",2019-03-02,"Middlesbrough",0,0,14,11,2,0,"D",0,"AwayTeam","2019-03",0,0,0
"6221",3111,"Championship","2018/2019",2019-03-04,"Sheffield Weds",0,0,16,18,0,0,"D",0,"HomeTeam","2019-03",1,0,0
"6222",3111,"Championship","2018/2019",2019-03-04,"Sheffield United",0,0,18,16,0,0,"D",0,"AwayTeam","2019-03",0,0,0
"6223",3112,"Championship","2018/2019",2019-03-05,"Derby",2,1,16,13,4,0,"W",0,"HomeTeam","2019-03",1,0,0
"6224",3112,"Championship","2018/2019",2019-03-05,"Wigan",1,2,13,16,1,0,"L",0,"AwayTeam","2019-03",0,0,0
"6225",3113,"Championship","2018/2019",2019-03-08,"Norwich",1,0,13,15,1,0,"W",0,"HomeTeam","2019-03",1,0,0
"6226",3113,"Championship","2018/2019",2019-03-08,"Swansea",0,1,15,13,1,0,"L",0,"AwayTeam","2019-03",0,0,0
"6227",3114,"Championship","2018/2019",2019-03-09,"Blackburn",0,1,11,7,2,0,"L",0,"HomeTeam","2019-03",1,0,0
"6228",3114,"Championship","2018/2019",2019-03-09,"Preston",1,0,7,11,0,1,"W",0,"AwayTeam","2019-03",0,0,0
"6229",3115,"Championship","2018/2019",2019-03-09,"Bolton",2,1,11,17,0,0,"W",0,"HomeTeam","2019-03",1,0,0
"6230",3115,"Championship","2018/2019",2019-03-09,"Millwall",1,2,17,11,3,0,"L",0,"AwayTeam","2019-03",0,0,0
"6231",3116,"Championship","2018/2019",2019-03-09,"Bristol City",0,1,15,18,4,0,"L",0,"HomeTeam","2019-03",1,0,0
"6232",3116,"Championship","2018/2019",2019-03-09,"Leeds",1,0,18,15,4,0,"W",0,"AwayTeam","2019-03",0,0,0
"6233",3117,"Championship","2018/2019",2019-03-09,"Derby",1,1,12,18,2,0,"D",0,"HomeTeam","2019-03",1,0,0
